"Bleaching","Ocean","Year","Depth","Storms","HumanImpact","Siltation","Dynamite","Poison","Sewage","Industrial","Commercial"
"Yes","Pacific",2000,3,"no","moderate","never","none","none","low","low","none"
"No","Pacific",2000,10,"no","moderate","never","none","none","low","low","none"
"No","Pacific",2001,3,"no","moderate","never","none","none","low","low","none"
"No","Pacific",2001,10,"no","moderate","never","none","none","low","low","none"
"No","Pacific",2002,3,"no","low","never","none","none","low","none","none"
"No","Pacific",2002,10,"no","low","never","none","none","low","none","none"
"No","Pacific",2003,3,"no","low","occasionally","none","none","low","low","none"
"No","Pacific",2003,10,"no","low","occasionally","none","none","low","low","none"
"No","Pacific",2006,3,"no","moderate","occasionally","none","none","low","low","none"
"No","Pacific",2006,10,"no","moderate","occasionally","none","none","low","low","none"
"Yes","Pacific",2002,3,"no","low","never","none","none","low","none","none"
"Yes","Pacific",2002,10,"no","low","never","none","none","low","none","none"
"No","Pacific",2000,10,"no","low","never","none","none","none","none","none"
"No","Pacific",2001,3,"no","moderate","never","none","none","none","none","none"
"No","Pacific",2003,10,"no","moderate","occasionally","none","none","low","low","low"
"No","Pacific",2006,10,"no","moderate","occasionally","none","none","low","low","low"
"Yes","Pacific",2000,3,"no","low","never","none","none","none","none","none"
"No","Pacific",2001,10,"no","moderate","never","none","none","none","none","none"
"No","Pacific",2003,3,"no","moderate","occasionally","none","none","low","low","low"
"No","Pacific",2002,3,"no","moderate","never","none","none","none","none","none"
"No","Pacific",2002,10,"no","moderate","never","none","none","none","none","none"
"No","Pacific",2007,1,"no","none","never","none","none","none","none","none"
"No","Pacific",2008,1,"no","none","never","none","none","none","none","none"
"No","Pacific",2009,1,"no","none","never","none","none","none","none","none"
"No","Pacific",2010,1,"no","none","never","none","none","none","none","none"
"No","Pacific",2011,3,"yes","low","never","none","none","low","low","low"
"No","Pacific",2011,7,"yes","low","never","none","none","low","low","low"
"No","Pacific",2012,5,"yes","low","never","none","none","low","low","low"
"No","Pacific",2012,7,"yes","low","never","none","none","low","low","low"
"No","Pacific",2014,4.5,"yes","low","never","none","none","low","low","low"
"No","Pacific",2014,8,"yes","low","never","none","none","low","low","low"
"No","Pacific",2008,5,"yes","low","never","none","none","low","low","low"
"No","Pacific",2008,10,"yes","low","never","none","none","low","low","low"
"No","Pacific",2009,5,"yes","low","never","none","none","low","low","low"
"No","Pacific",2009,10,"yes","low","never","none","none","low","low","low"
"No","Pacific",2011,5,"yes","low","never","none","none","low","low","low"
"No","Pacific",2011,10,"yes","low","never","none","none","low","low","low"
"No","Pacific",2012,4,"yes","low","never","none","none","low","low","low"
"No","Pacific",2012,10,"yes","low","never","none","none","low","low","low"
"No","Pacific",2014,10,"yes","low","never","none","none","low","low","low"
"No","Pacific",2014,4,"yes","low","never","none","none","low","low","low"
"No","Pacific",2010,5,"no","low","never","none","none","low","none","none"
"No","Pacific",2010,12,"no","low","never","none","none","low","none","none"
"No","Pacific",2010,5,"no","low","never","low","low","low","none","moderate"
"No","Pacific",2010,12,"no","low","never","low","low","low","none","moderate"
"No","Pacific",2010,5,"no","low","never","low","low","low","none","moderate"
"No","Pacific",2010,12,"no","low","never","low","low","low","none","moderate"
"No","Pacific",2004,3,"yes","low","never","none","none","low","none","none"
"No","Pacific",2005,3,"yes","low","never","none","none","low","none","none"
"No","Pacific",2006,3,"yes","low","never","none","none","low","none","none"
"No","Pacific",2012,3,"yes","low","never","none","none","low","none","none"
"No","Pacific",2012,10,"yes","low","never","none","none","low","none","none"
"No","Pacific",2013,3,"yes","low","never","none","none","low","none","none"
"No","Pacific",2013,10,"yes","low","never","none","none","low","none","none"
"No","Pacific",2014,3,"yes","low","never","none","none","low","none","none"
"No","Pacific",2014,10,"yes","low","never","none","none","low","none","none"
"No","Pacific",2004,10,"yes","low","never","none","none","low","none","none"
"No","Pacific",2005,10,"yes","low","never","none","none","low","none","none"
"No","Pacific",2006,9,"yes","low","never","none","none","low","none","none"
"No","Pacific",2000,4,"yes","low","never","none","none","none","none","none"
"No","Pacific",2001,6,"no","moderate","never","none","none","none","none","none"
"No","Pacific",2002,10,"yes","low","never","none","none","low","none","none"
"Yes","Pacific",2002,3,"yes","low","never","none","none","low","none","none"
"No","Pacific",2002,6,"yes","low","never","none","none","low","high","none"
"No","Pacific",2002,12,"yes","low","never","none","none","low","high","none"
"Yes","Pacific",2001,6,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2001,9,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2002,6,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2002,9,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2002,6,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2002,9,"no","moderate","never","none","none","low","none","none"
"Yes","Pacific",2001,6,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2001,9,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2002,6,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2002,9,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2002,6,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2002,9,"no","moderate","never","none","none","low","none","none"
"No","Pacific",2009,5,"no","high","never","none","none","high","none","moderate"
"No","Pacific",2010,5,"no","high","never","none","none","high","none","moderate"
"No","Pacific",2011,5,"no","high","never","none","none","high","none","moderate"
"No","Pacific",2012,5,"yes","high","never","none","none","high","none","moderate"
"No","Pacific",2014,5,"yes","high","never","none","none","high","none","moderate"
"No","Pacific",1998,3,"yes","moderate","never","none","none","none","none","none"
"No","Pacific",2005,4,"no","high","occasionally","none","none","low","none","high"
"No","Pacific",2006,4.4,"no","high","never","none","none","high","none","moderate"
"No","Pacific",2008,5,"no","high","never","none","none","high","none","moderate"
"No","Pacific",2005,9,"yes","none","often","none","none","moderate","none","moderate"
"No","Pacific",2006,8.4,"no","high","always","none","none","high","none","moderate"
"No","Pacific",2008,7,"no","high","always","none","none","high","none","moderate"
"Yes","Pacific",1998,10,"yes","low","never","none","none","none","none","none"
"No","Pacific",2009,10,"no","high","always","none","none","high","none","moderate"
"No","Pacific",2010,10,"no","high","always","none","none","high","none","moderate"
"No","Pacific",2011,10,"no","high","always","none","none","high","none","moderate"
"No","Pacific",2012,10,"yes","high","always","none","none","high","none","moderate"
"No","Pacific",2014,10,"yes","high","always","none","none","high","none","moderate"
"No","Pacific",2002,5,"no","moderate","never","none","none","low","none","none"
"No","Pacific",1998,3,"yes","high","never","none","none","low","none","none"
"No","Pacific",1998,10,"yes","high","never","none","none","low","none","none"
"No","Atlantic",1997,3,"no","high","never","none","none","low","high","none"
"No","Atlantic",1997,10,"no","high","never","none","none","low","high","none"
"No","Atlantic",1997,3,"no","low","never","none","none","moderate","none","none"
"No","Atlantic",1997,10,"no","low","never","none","none","moderate","none","none"
"No","Atlantic",1997,3,"no","moderate","never","none","none","moderate","none","none"
"No","Pacific",1997,3,"yes","low","never","none","none","none","none","none"
"No","Pacific",1997,10,"yes","low","never","none","none","none","none","none"
"No","Pacific",2005,5,"yes","low","never","none","none","none","none","low"
"No","Pacific",2006,5,"yes","low","never","none","none","none","none","low"
"No","Pacific",2007,6,"yes","low","never","none","none","none","none","low"
"No","Pacific",2008,6,"yes","low","never","none","none","none","none","low"
"Yes","Pacific",2002,4.5,"no","low","never","none","none","none","none","none"
"No","Pacific",2008,7,"yes","none","never","none","none","none","none","none"
"No","Pacific",2004,5,"no","low","never","none","none","none","none","none"
"No","Pacific",2004,8,"no","low","never","none","none","none","none","none"
"No","Pacific",2008,5,"yes","none","never","none","none","none","none","none"
"No","Pacific",2009,5,"no","low","occasionally","none","none","none","none","none"
"No","Pacific",2009,8,"yes","low","never","none","none","none","none","none"
"No","Pacific",2010,6,"yes","low","occasionally","none","none","none","none","none"
"No","Pacific",2003,5,"yes","high","occasionally","none","none","low","low","none"
"No","Pacific",2004,5,"yes","high","occasionally","none","none","low","low","none"
"Yes","Pacific",2000,3,"yes","none","never","none","none","none","none","none"
"No","Pacific",2000,10,"yes","none","never","none","none","none","none","none"
"Yes","Pacific",2001,3,"yes","none","never","none","none","none","none","none"
"Yes","Pacific",2001,10,"yes","none","never","none","none","none","none","none"
"No","Pacific",2002,3,"no","none","never","none","none","none","none","none"
"Yes","Pacific",2002,10,"no","none","never","none","none","none","none","none"
"No","Pacific",2012,3,"no","moderate","always","none","none","none","none","none"
"No","Pacific",2012,10,"no","moderate","always","none","none","none","none","none"
"No","Pacific",2003,5,"no","low","never","none","none","low","none","none"
"No","Pacific",2003,10,"no","low","never","none","none","low","none","none"
"No","Pacific",2004,3.5,"yes","low","occasionally","none","none","low","low","high"
"No","Pacific",1998,3,"yes","moderate","never","none","none","low","none","none"
"Yes","Pacific",1998,9,"yes","moderate","never","none","none","low","none","none"
"Yes","Pacific",2001,6,"yes","high","never","low","low","moderate","none","none"
"Yes","Pacific",2001,12,"yes","high","never","low","low","moderate","none","none"
"No","Pacific",1999,10,"yes","moderate","never","none","none","low","none","none"
"Yes","Pacific",1999,3,"yes","high","never","none","none","moderate","moderate","none"
"Yes","Pacific",1999,10,"yes","high","never","none","none","moderate","moderate","none"
"No","Pacific",2001,6,"yes","moderate","never","none","none","moderate","moderate","none"
"No","Pacific",2001,12,"yes","moderate","never","none","none","moderate","moderate","none"
"No","Pacific",2004,3,"yes","moderate","occasionally","none","none","low","moderate","low"
"No","Pacific",2004,12,"yes","moderate","occasionally","none","none","low","moderate","low"
"No","Pacific",2011,1.5,"yes","none","occasionally","none","none","low","low","none"
"No","Pacific",2012,1.5,"no","moderate","always","none","none","high","none","none"
"No","Pacific",1997,3,"yes","low","never","none","none","none","none","none"
"No","Pacific",1997,10,"yes","low","never","none","none","none","none","none"
"Yes","Pacific",1998,5,"yes","low","never","none","none","none","none","none"
"Yes","Pacific",1998,15,"yes","low","never","none","none","none","none","none"
"Yes","Pacific",1999,3,"yes","low","never","none","none","none","low","none"
